"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categories/11","categories/12","categories/13","categories/14","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"R. Prof. Cardoso, 72, Santa Rita - MA, 65145-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Santa Rita","BR","false","-3.1426243","-44.3256869",,"false","ChIJ5_KlGP1V9AcRO4I5SHRIyM0","65145-000","17","1","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. Prof. Cardoso, 72","false","Hospital De Santa Rita","1","https://www.google.com/maps/search/?api=1&query=Hospital%20De%20Santa%20Rita&query_place_id=ChIJ5_KlGP1V9AcRO4I5SHRIyM0"
"Av. Gov. Luís Rocha, 2491 - Monte Castelo, São Luís - MA, 65035-270, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Luís","BR","false","-2.5336121","-44.2761222","Monte Castelo","false","ChIJYxRZulGO9gcR5Fy90nXh60k","65035-270","18","268","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Av. Gov. Luís Rocha, 2491","false","Hospital SARAH","4.6","https://www.google.com/maps/search/?api=1&query=Hospital%20SARAH&query_place_id=ChIJYxRZulGO9gcR5Fy90nXh60k"
"Av. Avicenia, 240 - Calhau, São Luís - MA, 65071-380, Brazil","Private hospital",,,,,,,,,,,,,,,"Private hospital","São Luís","BR","false","-2.4898133","-44.2642028","Calhau","false","ChIJ7bFagpaN9gcRwZ6O3sjwvv8","65071-380","19","40","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Av. Avicenia, 240","false","Hospital São Domingos - Unidade Golden Shopping","2.3","https://www.google.com/maps/search/?api=1&query=Hospital%20S%C3%A3o%20Domingos%20-%20Unidade%20Golden%20Shopping&query_place_id=ChIJ7bFagpaN9gcRwZ6O3sjwvv8"
"R. dos Azulões, 555 - Jardim Renascença, São Luís - MA, 65075-060, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","São Luís","BR","false","-2.5008268","-44.2890274","Jardim Renascença","false","ChIJGwdJvy2M9gcRCWJBz0J4R68","65075-060","20","93","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. dos Azulões, 555","false","Renascença Medical Center","3.9","https://www.google.com/maps/search/?api=1&query=Renascen%C3%A7a%20Medical%20Center&query_place_id=ChIJGwdJvy2M9gcRCWJBz0J4R68"
"Vera - State of Mato Grosso, 78880-000, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","Vera","BR","false","-12.2957633","-55.2961549",,"false","ChIJLQ6crDnxCZMRRgVLDo2I4lc","78880-000","1","0","https://www.google.com/maps/search/Hospital/@-12.6568421,-54.9549999,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-12.656842061405612,-54.954999896267125,10z?hl=en","Hospital","State of Mato Grosso",,"false","UBS VIDA NOVA - PSF2",,"https://www.google.com/maps/search/?api=1&query=UBS%20VIDA%20NOVA%20-%20PSF2&query_place_id=ChIJLQ6crDnxCZMRRgVLDo2I4lc"
"R. Dionísio Cerqueira, Feliz Natal - MT, 78885-000, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","Feliz Natal","BR","false","-12.3774447","-54.9365432",,"false","ChIJ10CyiiKHCZMRHZvnkE4wEjg","78885-000","2","0","https://www.google.com/maps/search/Hospital/@-12.6568421,-54.9549999,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-12.656842061405612,-54.954999896267125,10z?hl=en","Hospital","State of Mato Grosso","R. Dionísio Cerqueira","false","Centro de Especialidades médicas",,"https://www.google.com/maps/search/?api=1&query=Centro%20de%20Especialidades%20m%C3%A9dicas&query_place_id=ChIJ10CyiiKHCZMRHZvnkE4wEjg"
"Nova Ubiratã, State of Mato Grosso, 78888-000, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","Nova Ubiratã","BR","false","-13.0300158","-55.2568558","Nova Ubiratã","false","ChIJx7-myLFjCpMR9FXlnnrAxFE","78888-000","3","6","https://www.google.com/maps/search/Hospital/@-12.6568421,-54.9549999,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-12.656842061405612,-54.954999896267125,10z?hl=en","Hospital","State of Mato Grosso",,"false","Health Center","3.3","https://www.google.com/maps/search/?api=1&query=Health%20Center&query_place_id=ChIJx7-myLFjCpMR9FXlnnrAxFE"
"R. São José dos Cedros, 492 - Centro, Feliz Natal - MT, 78885-000, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","Feliz Natal","BR","false","-12.3810163","-54.9400817","Centro","false","ChIJnbhXJuuHCZMRnhBouW8zIDw","78885-000","4","0","https://www.google.com/maps/search/Hospital/@-12.6568421,-54.9549999,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-12.656842061405612,-54.954999896267125,10z?hl=en","Hospital","State of Mato Grosso","R. São José dos Cedros, 492","false","ERP",,"https://www.google.com/maps/search/?api=1&query=ERP&query_place_id=ChIJnbhXJuuHCZMRnhBouW8zIDw"
"R SAO BERNARDO, QD.26, PQ. ATLANTICO, 12 - Olho D'agua, São Luís - MA, 65065-440, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Luís","BR","false","-2.4859369","-44.236837","Olho D'agua","false","ChIJ44R80bWT9gcRYGjjzteztzU","65065-440","21","0","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R SAO BERNARDO, QD.26, PQ. ATLANTICO, 12","false","Hospital San Rafaello",,"https://www.google.com/maps/search/?api=1&query=Hospital%20San%20Rafaello&query_place_id=ChIJ44R80bWT9gcRYGjjzteztzU"
"Av. Jerônimo de Albuquerque, 2108 - Bequimão, São Luís - MA, 65060-645, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Luís","BR","false","-2.5257593","-44.241205","Bequimão","false","ChIJGQs4qd2R9gcRrViatTUic90","65060-645","22","84","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Av. Jerônimo de Albuquerque, 2108","false","HCI - Hospital de Clínicas Integradas","3.9","https://www.google.com/maps/search/?api=1&query=HCI%20-%20Hospital%20de%20Cl%C3%ADnicas%20Integradas&query_place_id=ChIJGQs4qd2R9gcRrViatTUic90"
"Praca Eurico Dutra, s/n - Icatu, MA, 65170-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Icatu","BR","false","-2.773982","-44.0636373","Icatu","false","ChIJ2_tE2hoZ9AcRpHCZ99df1dw","65170-000","23","3","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Praca Eurico Dutra, s/n","false","Hospital Municipal de Icatu","1","https://www.google.com/maps/search/?api=1&query=Hospital%20Municipal%20de%20Icatu&query_place_id=ChIJ2_tE2hoZ9AcRpHCZ99df1dw"
"R. Barão de Itapari, 227 - Centro, São Luís - MA, 65020-070, Brazil","University hospital",,,,,,,,,,,,,,,"University hospital","São Luís","BR","false","-2.5243681","-44.2943608","Centro","false","ChIJTbmYbfKO9gcR1E2dCVqBgCU","65020-070","24","119","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. Barão de Itapari, 227","false","Hospital Universitário da Universidade Federal do Maranhão","4.2","https://www.google.com/maps/search/?api=1&query=Hospital%20Universit%C3%A1rio%20da%20Universidade%20Federal%20do%20Maranh%C3%A3o&query_place_id=ChIJTbmYbfKO9gcR1E2dCVqBgCU"
"R. Aririzal - Cohama, São Luís - MA, 65066-620, Brazil","Private hospital",,,,,,,,,,,,,,,"Private hospital","São Luís","BR","false","-2.5151702","-44.2351844","Cohama","false","ChIJs32Dxl6R9gcRbZlt2OjALIk","65066-620","25","0","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. Aririzal","false","Hospital hso",,"https://www.google.com/maps/search/?api=1&query=Hospital%20hso&query_place_id=ChIJs32Dxl6R9gcRbZlt2OjALIk"
"R. Seroa da Mota, 23 - Apeadouro, São Luís - MA, 65031-630, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Luís","BR","false","-2.5372111","-44.2772037","Apeadouro","false","ChIJ8RAURKyP9gcRVgI8lVuUv6c","65031-630","26","186","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. Seroa da Mota, 23","false","Hospital Aldenora Bello","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20Aldenora%20Bello&query_place_id=ChIJ8RAURKyP9gcRVgI8lVuUv6c"
"Av. Quatro, 55 - COHAB Anil IV, São Luís - MA, 65051-305, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Luís","BR","false","-2.5435023","-44.2163122","COHAB Anil IV","false","ChIJI6UwVQ6R9gcRuuYv53UbawM","65051-305","27","6","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Av. Quatro, 55","false","Medical Saúde","4","https://www.google.com/maps/search/?api=1&query=Medical%20Sa%C3%BAde&query_place_id=ChIJI6UwVQ6R9gcRuuYv53UbawM"
"Próximo ao Número 550, R. Dr. Carneiro Belfort, S/N - Centro, São Luís - MA, 65015-350, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","São Luís","BR","false","-2.5362691","-44.2968757","Centro","false","ChIJadh-Yx2P9gcRAM9UfpZqQHc","65015-350","28","44","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Próximo ao Número 550, R. Dr. Carneiro Belfort, S/N","false","Hospital Municipal Djalma Marques","3.8","https://www.google.com/maps/search/?api=1&query=Hospital%20Municipal%20Djalma%20Marques&query_place_id=ChIJadh-Yx2P9gcRAM9UfpZqQHc"
"Av. Contôrno Leste Oeste, 7 A - Cohatrac I, São Luís - MA, 65053-770, Brazil","Private hospital","General hospital","Hospital",,,,,,,,,,,,,"Private hospital","São Luís","BR","false","-2.540797","-44.209868","Cohatrac I","false","ChIJZwsRiP-Q9gcR_BvhPdWhrEc","65053-770","29","77","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Av. Contôrno Leste Oeste, 7 A","false","Hospital Ibirapuera","2.9","https://www.google.com/maps/search/?api=1&query=Hospital%20Ibirapuera&query_place_id=ChIJZwsRiP-Q9gcR_BvhPdWhrEc"
"Av. São Luís Rei de França, 8 - Turu, São Luís - MA, 65065-470, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","São Luís","BR","false","-2.5336521","-44.2252591","Turu","false","ChIJH0ks4aWR9gcRp2VoZBjyW_A","65065-470","30","4","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Av. São Luís Rei de França, 8","false","Hospital São Domingos - Unidade Rio Anil Shopping","3.8","https://www.google.com/maps/search/?api=1&query=Hospital%20S%C3%A3o%20Domingos%20-%20Unidade%20Rio%20Anil%20Shopping&query_place_id=ChIJH0ks4aWR9gcRp2VoZBjyW_A"
"Av. Jerônimo de Albuquerque, sn - C 1 - Calhau, São Luís - MA, 65070-220, Brazil","General hospital","Government office",,,,,,,,,,,,,,"General hospital","São Luís","BR","false","-2.4999285","-44.2824007","Calhau","false","ChIJXbAVdO6P9gcRMyaGywSimII","65070-220","31","185","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Av. Jerônimo de Albuquerque, sn - C 1","false","Hospital Dr. Carlos Macieira","3.9","https://www.google.com/maps/search/?api=1&query=Hospital%20Dr.%20Carlos%20Macieira&query_place_id=ChIJXbAVdO6P9gcRMyaGywSimII"
"R. Mirinzal, 87 - Vila Cafeteira, São Luís - MA, 65110-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Luís","BR","false","-2.5666785","-44.1924896","Vila Cafeteira","false","ChIJIaz-FZ-Q9gcRQazuKfYt9EY","65110-000","32","83","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. Mirinzal, 87","false","HSLZ - Hospital dos Servidores do Estado do MA","2.9","https://www.google.com/maps/search/?api=1&query=HSLZ%20-%20Hospital%20dos%20Servidores%20do%20Estado%20do%20MA&query_place_id=ChIJIaz-FZ-Q9gcRQazuKfYt9EY"
"R. São Paulo, sn - Vila Luizão, São Luís - MA, 65057-420, Brazil","General hospital","Birth center",,,,,,,,,,,,,,"General hospital","São Luís","BR","false","-2.4874058","-44.2145911","Vila Luizão","false","ChIJD8TBcSiS9gcR-g64Qo8znB0","65057-420","33","42","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. São Paulo, sn","false","Hospital Dr. Adelson de Sousa Lopes","3.8","https://www.google.com/maps/search/?api=1&query=Hospital%20Dr.%20Adelson%20de%20Sousa%20Lopes&query_place_id=ChIJD8TBcSiS9gcR-g64Qo8znB0"
"R. Ribamar Pereira, 15 - Km 8 - Caratatiua, São Luís - MA, 65052-380, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Luís","BR","false","-2.5383969","-44.2734792","Caratatiua","false","ChIJ_xfQBbOP9gcR3vjeJCpqrQs","65052-380","34","0","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. Ribamar Pereira, 15 - Km 8","false","Hospital de Beneficiencia Maranhense",,"https://www.google.com/maps/search/?api=1&query=Hospital%20de%20Beneficiencia%20Maranhense&query_place_id=ChIJ_xfQBbOP9gcR3vjeJCpqrQs"
"R. do Passeio, 600 - Centro, São Luís - MA, Brazil","Government hospital","Doctor","Hospital",,,,,,,,,,,,,"Government hospital","São Luís","BR","false","-2.5359634","-44.2967653","Centro","false","ChIJsU-JZx2P9gcRJqwyRl6SQIA",,"35","57","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. do Passeio, 600","false","Clinicas próximas ao Socorrão I","3.2","https://www.google.com/maps/search/?api=1&query=Clinicas%20pr%C3%B3ximas%20ao%20Socorr%C3%A3o%20I&query_place_id=ChIJsU-JZx2P9gcRJqwyRl6SQIA"
"Bonfim, São Luís - State of Maranhão, 65082-740, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","São Luís","BR","false","-2.5322896","-44.3277369","Bonfim","false","ChIJJdXGcCyJ9gcRq_uOlx1f8vA",,"36","90","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão",,"false","Hospital Aquiles Lisboa","4","https://www.google.com/maps/search/?api=1&query=Hospital%20Aquiles%20Lisboa&query_place_id=ChIJJdXGcCyJ9gcRq_uOlx1f8vA"
"R. Mirinzal - Vila Cafeteira, São José de Ribamar - MA, 65110-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São José de Ribamar","BR","false","-2.5664444","-44.1924794","Vila Cafeteira","false","ChIJVSOsPp-Q9gcRPTP2hvH46rI","65110-000","37","19","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","R. Mirinzal","false","Hospital Saoluis","4.5","https://www.google.com/maps/search/?api=1&query=Hospital%20Saoluis&query_place_id=ChIJVSOsPp-Q9gcRPTP2hvH46rI"
"Av. Jerônimo de Albuquerque, 992 - Renascenca, São Luís - MA, 65054-015, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","São Luís","BR","false","-2.5013647","-44.2822033","Renascenca","false","ChIJt08QY1ON9gcR0TkJlB-FNaU","65054-015","38","61","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Av. Jerônimo de Albuquerque, 992","false","Novo Hospital dos Servidores Públicos do Maranhão","3.1","https://www.google.com/maps/search/?api=1&query=Novo%20Hospital%20dos%20Servidores%20P%C3%BAblicos%20do%20Maranh%C3%A3o&query_place_id=ChIJt08QY1ON9gcR0TkJlB-FNaU"
"BAIRRO DO COELHO, S/N - BAIRRO DO COELHO, Morros - MA, 65160-000, Brazil","General hospital","Medical laboratory","X-ray lab",,,,,,,,,,,,,"General hospital","Morros","BR","false","-2.8541644","-44.0360678","BAIRRO DO COELHO","false","ChIJi-6ehMAW9AcR8e5p-MUtvW0","65160-000","39","3","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","BAIRRO DO COELHO, S/N","false","HOSPITAL DE MORROS","4.3","https://www.google.com/maps/search/?api=1&query=HOSPITAL%20DE%20MORROS&query_place_id=ChIJi-6ehMAW9AcR8e5p-MUtvW0"
"Maria Helena Freire - Av. Ivar Saldanha, 530, Santa Rita - MA, 65145-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Santa Rita","BR","false","-3.1424707","-44.3257786",,"false","ChIJmf2dQ8lV9AcRKofilOYKEuo","65145-000","40","4","https://www.google.com/maps/search/Hospital/@-2.79992,-44.3357528,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-44.33575275599283,10z?hl=en","Hospital","State of Maranhão","Maria Helena Freire - Av. Ivar Saldanha, 530","false","Hospital Maria Helena Freire","3.5","https://www.google.com/maps/search/?api=1&query=Hospital%20Maria%20Helena%20Freire&query_place_id=ChIJmf2dQ8lV9AcRKofilOYKEuo"
"Gameleiras, State of Minas Gerais, 39505-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Gameleiras","BR","false","-15.0863175","-43.1191972","Gameleiras","false","ChIJHS7sHENUUAcRrZlpM04BpuM","39505-000","1","1","https://www.google.com/maps/search/Hospital/@-14.8472692,-43.0083469,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-14.84726917953148,-43.00834686345854,10z?hl=en","Hospital","State of Minas Gerais",,"false","Hospital","4","https://www.google.com/maps/search/?api=1&query=Hospital&query_place_id=ChIJHS7sHENUUAcRrZlpM04BpuM"
"Av. Juscelino Kubitscheck, 725 - Espinosa, MG, 39510-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Espinosa","BR","false","-14.9341429","-42.8240357","Espinosa","false","ChIJs9wmS4kVUAcRe9gyfNfUZfM","39510-000","2","12","https://www.google.com/maps/search/Hospital/@-14.8472692,-43.0083469,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-14.84726917953148,-43.00834686345854,10z?hl=en","Hospital","State of Minas Gerais","Av. Juscelino Kubitscheck, 725","false","Fundação Hospitalar do Município de Espinosa Fhumesp","3.5","https://www.google.com/maps/search/?api=1&query=Funda%C3%A7%C3%A3o%20Hospitalar%20do%20Munic%C3%ADpio%20de%20Espinosa%20Fhumesp&query_place_id=ChIJs9wmS4kVUAcRe9gyfNfUZfM"
